asn,hege
200217,4.18927979448012e-07
209167,2.38808682338429e-07
210892,6.70288903461261e-07
62161,1.34057780692252e-06
45498,2.0108460581015e-06
199839,8.37861129326576e-08
42739,2.33298367075996e-05
206364,1.67572225865315e-07
264837,1.00541639128455e-06
133952,1.08921274656483e-06
55944,2.84871026024648e-06
14570,8.37861129326576e-08
47689,3.3514445173063e-07
265530,3.3514445173063e-07
211393,2.51358338797973e-07
60354,2.51358338797973e-07
59325,1.17299138216428e-06
208662,8.37861129326576e-08
63473,5.69738671336934e-06
270173,1.675711424448e-07
265561,1.76889460089657e-06
265583,3.3514238355841e-07
265580,3.3514445173063e-07
265590,4.18930564663288e-07
269934,2.51358338797973e-07
265619,3.3514238355841e-07
212804,8.37861129326576e-08
396205,1.67570197452039e-07
44239,1.34056953423364e-06
11653,2.26221108901926e-06
395171,8.37861129326576e-08
33849,2.51355757262688e-07
206070,1.25679169398986e-06
203305,8.37861129326576e-08
42390,8.37861129326576e-07
25144,7.25940448692014e-05
30818,1.90120368033277e-05
5617,0.00184184860823367
212045,8.37861129326576e-08
35157,5.0271166327254e-07
39702,1.17867912438405e-05
211510,2.51356787668807e-07
43927,5.5298165159173e-06
51224,2.51358338797973e-07
51822,1.01129621849868e-07
47586,6.43550247375445e-06
197116,3.3514445173063e-07
207819,8.37861129326576e-08
39927,0.000115842128408723
10010,0.000607736167279674
137831,1.66455595016373e-05
205848,8.37861129326576e-08
16128,5.27852511475743e-06
28852,5.02719840520085e-07
27930,1.00542715067523e-06
202120,7.21326805824187e-06
3128,0.000386927390529733
263725,2.17842549312966e-06
265840,2.77367530304382e-07
10158,2.54704233100422e-05
54301,1.8433011013673e-06
62818,5.02713575337614e-07
136468,8.37861129326576e-08
833,1.67572225865315e-07
398705,1.67572225865315e-07
264788,4.96655141691282e-07
264819,3.3514445173063e-07
269960,3.3514445173063e-07
394353,3.35138863931104e-07
45033,5.02714515009487e-07
25192,2.22857049870117e-06
201895,2.51356787668807e-07
59949,3.35140394904079e-07
59811,8.37857525015812e-08
30761,1.67571191779205e-07
398830,1.67572225865315e-07
200434,8.37850987260197e-07
203554,5.02716677595945e-07
205508,8.37861129326576e-08
196922,9.91777739606817e-06
35542,2.59735347257767e-06
47754,1.67572225865315e-07
207934,3.3514445173063e-07
47768,1.88390057628101e-07
206701,6.70288903461261e-07
206530,8.37861129326576e-08
209635,8.37857525015812e-08
49964,8.37861129326576e-08
205763,3.3514163130939e-07
56894,8.37861129326576e-08
8222,1.67571191779205e-07
44466,1.00542715067523e-06
271945,1.80330235842646e-06
26613,0.000104382441491948
8837,8.37861129326576e-08
49244,8.37857525015812e-08
207932,3.3514445173063e-07
56801,1.67572225865315e-07
202372,4.18926500368364e-07
3850,1.67572225865315e-07
63403,8.37854078273475e-08
398539,8.37861129326576e-08
398476,3.35140394904079e-07
396459,8.37861129326576e-08
24202,6.70280789808158e-07
7589,1.67572225865315e-07
40061,4.18947359465468e-07
397513,8.41185432414277e-08
8757,1.07005642460099e-05
8194,5.73216932558342e-06
13046,4.8958712581814e-05
5089,0.00313952115387679
1136,0.00303660113922048
33915,0.0021583136195637
15675,2.27060366047502e-05
206567,2.17005098979095e-05
47544,6.3676486416891e-06
21244,2.68115561384504e-06
43984,2.83165917854187e-06
12388,2.68115561384504e-06
15806,7.68561350823092e-06
35396,2.68115561384504e-06
44468,4.45729595701308e-06
21466,4.35682513375302e-06
196730,2.7649417267777e-06
34343,4.2095974347357e-06
198172,2.01085430135046e-06
48857,1.42436391985518e-06
203384,2.84872783971036e-06
48638,2.76492466435688e-06
20221,2.09462746815049e-06
59622,8.37908336207039e-07
197689,6.70288903461261e-07
50655,6.7028602001265e-07
197186,6.7028326261878e-07
28928,2.01085806003795e-06
206662,6.70280789808158e-07
209285,3.3514238355841e-07
60831,4.18927039136737e-07
50170,3.3514445173063e-07
200052,3.3514445173063e-07
60425,3.3514445173063e-07
62031,7.55020829279164e-07
41026,7.7416136986244e-07
200713,9.21643277517393e-07
59776,3.3514445173063e-07
58260,3.3514445173063e-07
50136,3.3514445173063e-07
34271,3.35143010006325e-07
200565,7.54071772514231e-07
204458,3.3514445173063e-07
50849,4.18930564663288e-07
21405,5.02713575337614e-07
205747,3.3514238355841e-07
200948,3.3514445173063e-07
201990,5.02711514525375e-07
61154,2.01047505375751e-06
50476,4.18930564663288e-07
48258,4.18928762507906e-07
43189,3.3514445173063e-07
24675,1.9270480832954e-06
15470,6.70288903461261e-07
31097,5.02711514525375e-07
51934,5.02716677595945e-07
199047,1.67571505003162e-07
200947,3.3514445173063e-07
203702,5.02716677595945e-07
57219,2.51358338797973e-07
50405,3.35140394904079e-07
42662,1.67572225865315e-07
39624,1.67572225865315e-07
35434,7.41372655782413e-06
51173,1.34057780692252e-06
44938,3.3514445173063e-07
35274,8.37861129326576e-08
201845,8.37861129326576e-08
48482,2.51358338797973e-07
49520,8.37857525015812e-08
41238,1.67571505003162e-07
197380,4.18928762507906e-07
201663,8.37861129326576e-08
49258,8.37861129326576e-08
198534,8.37861129326576e-08
198808,8.37857525015812e-08
205384,2.51357257504744e-07
204210,1.67570504841792e-07
43291,5.02710592356118e-07
42853,1.67572225865315e-07
201020,4.72239848373751e-07
200251,8.37861129326576e-08
201481,1.67571191779205e-07
211797,1.67570815654695e-07
205160,8.37861129326576e-08
200303,1.97643514773994e-06
201132,8.37854078273475e-08
197818,8.37861129326576e-08
57987,2.51358338797973e-07
210500,3.3514238355841e-07
208960,8.37861129326576e-08
50185,8.37857525015812e-08
24784,8.37857525015812e-08
200417,8.37861129326576e-08
203130,1.67572225865315e-07
50673,0.000133876240757584
3297,1.67571191779205e-07
34532,8.37861129326576e-08
35187,8.37861129326576e-08
42168,8.37861129326576e-08
197525,8.37861129326576e-08
39166,8.37861129326576e-08
196651,1.67570197452039e-07
36089,1.67571191779205e-07
204783,8.37861129326576e-08
47538,8.37861129326576e-08
199225,8.37857525015812e-08
201592,8.37861129326576e-08
24785,8.82065907992238e-05
24863,0.00198726478378057
30985,1.86002919171764e-05
37447,2.93611160020703e-06
13285,0.0020839884549425
5483,0.000556418707386721
8412,0.0005336469033911
12912,0.000425925547880277
5603,0.000322110511157132
12586,9.18567995753178e-05
6855,0.000596681354331732
8437,0.000213703331911505
29259,2.68951762805624e-05
209781,2.16168171366257e-05
15495,2.14492449107603e-05
41289,4.28984898215207e-05
9175,2.25384643788849e-05
205881,2.14492449107603e-05
24635,2.11140096303985e-05
12291,0.000128863041690427
12541,6.40776982412558e-05
48951,1.99409718217254e-05
28748,2.27060366047502e-05
41700,2.14492449107603e-05
34086,2.23708921530196e-05
9099,1.08084085683128e-05
25560,1.20391247273421e-05
48778,5.44606373282415e-06
213141,1.08083418697587e-05
15499,2.53031931638589e-05
12371,7.95968072860247e-06
15790,2.68115561384504e-06
2792,2.68115561384504e-06
31186,2.68115561384504e-06
33940,2.68115561384504e-06
41307,5.19471665509803e-06
8520,8.88127316429785e-06
21263,3.39263713271853e-05
6687,2.68115561384504e-06
5409,8.40670474365547e-06
60175,8.54613078073944e-06
8351,5.61372219524981e-06
12316,4.69202232422882e-06
12579,2.68115561384504e-06
12853,3.68658896903693e-06
9188,4.77580843716148e-06
12437,2.68115561384504e-06
12931,4.02170860270091e-06
1902,3.01628145202569e-06
62087,1.34057780692252e-06
15451,5.02716677595945e-06
20918,1.34057780692252e-06
34372,1.75964895324832e-06
20849,3.1000728425585e-06
12964,2.01085806003795e-06
35704,1.34056953423364e-06
24657,1.34057780692252e-06
25038,1.94797568757911e-06
47295,1.84329448451847e-06
43066,1.34056953423364e-06
15540,3.35142383558409e-06
206141,2.01086671038378e-06
13530,2.01086671038378e-06
39218,1.34057780692252e-06
197491,4.10551953370022e-06
48049,1.67572225865315e-06
43292,1.67572225865315e-06
12898,1.3405720400253e-06
24956,1.84328655503479e-06
35515,1.34057780692252e-06
209729,1.34057780692252e-06
29145,1.34057780692252e-06
16356,1.34057780692252e-06
61352,6.7028602001265e-07
205542,6.70288903461261e-07
35258,3.18385264380489e-06
44156,5.86502790528603e-07
42605,1.42436391985518e-06
34520,6.70288903461261e-07
35227,6.7028602001265e-07
34439,6.70288903461261e-07
197347,6.70288903461261e-07
48097,6.70288903461261e-07
41698,8.37861129326576e-07
50307,6.70288903461261e-07
57094,6.70288903461261e-07
12460,2.51358338797973e-06
51417,1.00543335519189e-06
8292,6.70288903461261e-07
49081,6.70288903461261e-07
30791,6.70288903461261e-07
49161,6.70288903461261e-07
25109,6.70288903461261e-07
15590,4.27309175956554e-06
41941,7.54070363006421e-07
29105,6.70288903461261e-07
9067,6.71055824481757e-07
44819,1.50815003278784e-06
208653,3.3514445173063e-07
51720,8.37855958896024e-07
43193,5.86502790528603e-07
208929,3.3514445173063e-07
208766,3.3514445173063e-07
206775,4.18930564663288e-07
208372,3.3514445173063e-07
200567,2.34599668490887e-06
201299,7.54070363006421e-07
31197,3.10006704791529e-06
47261,3.3514445173063e-07
50964,8.37861129326576e-07
201530,3.3514238355841e-07
197915,5.26223192438421e-07
205769,1.48926276704315e-06
2773,1.67572225865315e-06
208927,3.3514445173063e-07
62460,3.3514238355841e-07
61343,1.00542903001897e-06
199876,3.35143010006325e-07
202186,3.3514445173063e-07
202217,3.35143010006325e-07
199786,3.35143010006325e-07
202040,4.18930564663288e-07
59971,3.3514445173063e-07
201609,3.3514163130939e-07
200561,6.7028602001265e-07
47487,4.18930564663288e-07
200978,5.02714515009487e-07
200739,3.3514445173063e-07
43155,5.02716677595945e-07
206597,3.3514445173063e-07
56532,5.02710950603615e-07
51527,4.18930564663288e-07
200423,3.3514445173063e-07
204201,3.3514445173063e-07
204147,3.35143010006325e-07
204028,4.18930564663288e-07
205249,3.3514445173063e-07
203441,4.18930564663288e-07
49473,3.3514445173063e-07
205807,3.3514445173063e-07
44404,3.3514445173063e-07
202847,3.3514445173063e-07
202716,3.3514445173063e-07
202694,4.18930564663288e-07
207210,3.3514445173063e-07
206917,3.3514445173063e-07
206549,3.3514445173063e-07
30915,5.02716677595945e-07
41955,6.70284767116819e-07
58265,8.37855958896024e-07
57684,1.00555662818887e-06
205477,3.3514445173063e-07
208106,3.3514445173063e-07
40976,5.86500267511068e-07
57437,6.7028602001265e-07
31049,3.3514445173063e-07
210044,3.3514445173063e-07
24840,5.02713575337614e-07
209830,5.02716677595945e-07
15779,6.70288903461261e-07
30941,8.37861129326576e-07
200374,5.02714515009487e-07
25481,5.02716677595945e-07
3278,3.3514238355841e-07
49651,3.3514445173063e-07
38914,3.3514445173063e-07
209953,3.3514445173063e-07
209039,1.67572225865315e-07
60264,3.3514445173063e-07
205137,1.67571950833346e-07
43186,1.67571505003162e-07
8879,1.29898862687739e-05
25068,3.3514445173063e-07
51733,5.86502790528603e-07
12298,1.67572225865315e-07
58346,1.67571191779205e-07
47138,5.26108237138559e-07
198139,1.67572225865315e-07
56381,2.09697200989418e-07
60063,1.67572225865315e-07
204138,3.3514445173063e-07
202810,1.67571191779205e-07
206798,3.3514238355841e-07
204296,3.35140394904079e-07
51061,1.67572225865315e-07
29494,1.67572225865315e-07
39795,1.67570815654695e-07
204681,1.67572225865315e-07
44018,2.51357257504744e-07
42249,1.67572225865315e-07
49885,1.67572225865315e-07
29373,1.67571505003162e-07
50407,2.51358338797973e-07
34247,1.67572225865315e-07
24833,1.67572225865315e-07
209744,3.35143010006325e-07
47832,3.3514445173063e-07
202818,5.61868211003284e-06
34453,8.37861129326576e-08
59822,8.37861129326576e-08
208606,5.86502790528603e-07
34854,7.66966554973333e-07
208500,1.67572225865315e-07
213275,1.67570197452039e-07
207707,2.51358338797973e-07
44215,8.37861129326576e-08
57837,8.37861129326576e-08
62204,1.67572225865315e-07
207946,8.37861129326576e-08
48153,8.37861129326576e-08
49294,8.37857525015812e-08
56948,8.37861129326576e-08
50905,8.37854078273475e-08
197365,8.37861129326576e-08
56657,8.37861129326576e-08
205382,8.37861129326576e-08
198264,8.37861129326576e-08
197639,8.37857525015812e-08
199090,8.37861129326576e-08
58149,8.37861129326576e-08
208868,8.37861129326576e-08
42128,1.67572225865315e-07
13282,1.67572225865315e-07
47706,4.18930564663288e-07
50621,1.34057471384504e-06
25039,4.18925493630099e-07
43897,8.37861129326576e-08
60307,8.37861129326576e-08
60948,8.37861129326576e-08
8373,2.76492466435688e-06
51114,8.22369439703412e-07
197990,3.3514238355841e-07
211737,8.37857525015812e-08
43329,3.3514238355841e-07
43204,1.67570197452039e-07
200512,8.37861129326576e-08
201834,1.67572225865315e-07
202077,8.37861129326576e-08
201545,1.67571191779205e-07
200491,8.37861129326576e-08
52051,8.37861129326576e-08
205050,1.50004636572739e-07
203278,8.37861129326576e-08
48545,4.18928762507906e-07
203132,2.51357257504744e-07
205843,8.37857525015812e-08
199306,8.37857525015812e-08
206449,3.35139402194163e-07
206266,3.35140394904079e-07
208571,3.3514445173063e-07
205366,1.67572225865315e-07
211075,8.37861129326576e-08
211569,8.37861129326576e-08
204965,2.51358338797973e-07
206211,1.67572225865315e-07
204320,8.37861129326576e-08
12801,2.51358338797973e-07
209740,4.18927979448012e-07
1271,8.37861129326576e-08
204612,8.37857525015812e-08
29682,8.37861129326576e-08
43701,8.37861129326576e-08
30787,8.37861129326576e-08
207486,6.70288903461261e-07
31722,8.37861129326576e-08
208964,8.37857525015812e-08
213238,8.37861129326576e-08
56984,2.51356787668807e-07
43455,8.37857525015812e-08
203017,8.37861129326576e-08
57911,8.37861129326576e-08
50455,8.37857525015812e-08
62270,8.37861129326576e-08
210437,8.37857525015812e-08
200377,8.37857525015812e-08
34906,1.67572225865315e-07
43033,8.37861129326576e-08
198205,8.37861129326576e-08
43353,8.37861129326576e-08
29224,2.51355757262688e-07
31550,8.37857525015812e-08
58106,8.37861129326576e-08
41886,8.37861129326576e-08
209991,2.51355296178059e-07
203889,8.37861129326576e-08
210249,8.37861129326576e-08
34548,8.37861129326576e-08
31352,4.18930564663288e-07
34193,8.37861129326576e-08
16151,8.37861129326576e-08
209081,1.67571191779205e-07
198311,7.54075016393918e-07
206899,1.67572225865315e-07
44131,8.37861129326576e-08
47274,1.67571191779205e-07
50076,8.37861129326576e-08
29358,8.37861129326576e-08
39373,8.37857525015812e-08
60454,8.37861129326576e-08
210967,8.37861129326576e-08
43100,5.31710635087054e-06
57809,2.600831432623e-05
48072,6.20017235701666e-06
197036,4.36462917207312e-06
47548,1.67568915119481e-06
39180,9.36664159573383e-06
204818,2.90723935038932e-06
197033,5.09829745299301e-06
28768,2.84872783971036e-06
39405,1.19065135217832e-05
41090,1.67572225865315e-06
47820,1.50814072601284e-06
50903,1.67572225865315e-06
201246,1.34057780692252e-06
49961,2.42979727504707e-06
51083,2.09465282331644e-06
39305,4.52445009836351e-06
41405,1.1730041027128e-06
51458,4.18930564663288e-07
203058,7.54075016393918e-07
209255,5.60292105725605e-07
35676,1.17300558105721e-06
61394,3.3514445173063e-07
20672,4.18930564663288e-07
60595,5.02714515009487e-07
60983,1.22150613402997e-06
202096,3.3514445173063e-07
197662,4.18930564663288e-07
201900,3.3514445173063e-07
57103,4.18930564663288e-07
203352,3.35143010006325e-07
48213,5.02714515009487e-07
199125,4.18930564663288e-07
206874,5.02716677595945e-07
64444,6.70288903461261e-07
204869,1.11341460842463e-06
202328,3.3514445173063e-07
211694,2.51358338797973e-07
201479,1.67572225865315e-07
209385,3.3514445173063e-07
207992,9.21641554785626e-07
209146,8.37861129326576e-08
35482,1.67572225865315e-07
199881,1.67572225865315e-07
50812,5.02716677595945e-07
47858,8.37861129326576e-08
209627,3.3514445173063e-07
203500,8.3783566200267e-07
213317,8.37861129326576e-08
212346,1.67572225865315e-07
42369,2.51357257504744e-07
198423,8.37861129326576e-08
2484,8.37865394349446e-08
209475,1.67572225865315e-07
17717,0.00177413071756979
1659,0.00179549630336783
28840,0.000110955218964167
35807,0.000101686643763316
41201,2.14492449107603e-05
200350,5.56339789872846e-05
39007,2.13654587978277e-05
8369,0.000108021788793245
24955,6.49141901413611e-05
6801,1.07246224553802e-05
41750,2.49498621432312e-05
35271,6.7028890346126e-06
41897,2.35130257217103e-05
6856,2.07015030717343e-05
25454,6.65165223333957e-05
25408,2.77672324341518e-05
21211,1.56287563313963e-05
41563,5.69745567942071e-06
48524,2.11139701641798e-05
34743,9.71914729018342e-06
43660,5.69740773225963e-06
24689,6.36774458288197e-06
15440,2.94283155913373e-05
47626,1.13834551707326e-05
49776,5.3622881601012e-06
31214,2.25155535858627e-05
51504,5.3622881601012e-06
29470,9.07323107983089e-06
24971,2.35543619546654e-05
42478,3.68657311006957e-06
42289,2.68115561384504e-06
25393,3.40648303865734e-06
30936,3.95352957525123e-06
31225,2.6814634295276e-06
41925,2.89815126334561e-06
41798,7.56013428263238e-05
42892,5.86502790528603e-06
35645,1.14038404887063e-05
48822,3.22701384337474e-06
35032,8.62929050315018e-06
57304,3.35143010006325e-06
59624,2.89483052183607e-05
31028,5.36223043510661e-06
199274,3.77035181503211e-06
6694,5.5298834535554e-06
47194,2.6811440800506e-06
15682,2.84871558505376e-06
198068,8.46239740619842e-06
8242,1.50812192266531e-06
41627,3.68655110651942e-06
39288,3.24003919196175e-06
13097,6.70269786953327e-06
42676,4.35687787249819e-06
61976,1.75949751368165e-06
43973,1.92705727069845e-06
34467,3.60278735756799e-06
34784,1.67571505003162e-06
20895,2.93256687945912e-06
31444,3.10151433946705e-06
33987,2.1784389362491e-06
35311,2.31249097828255e-05
39134,4.47520881700018e-05
43045,2.42977618766312e-06
25532,1.14784777788159e-05
47562,3.70479140885726e-06
44158,7.59525680677307e-06
39578,6.03260013115134e-06
42518,2.68698738310392e-06
50367,2.01086671038378e-06
57824,1.34057780692252e-06
61403,1.34057780692252e-06
20846,2.68113305047512e-06
21175,1.34057780692252e-06
28886,1.57513477716647e-06
30833,2.68115561384504e-06
20655,4.18930564663288e-06
51219,4.64083312651279e-06
56634,1.0632834519496e-06
47747,2.25685616831747e-06
12700,1.00542903001897e-06
47116,3.44931558317263e-06
57832,6.70288903461261e-07
62282,1.58253191140389e-05
34971,3.35140394904079e-06
50020,1.58410099788695e-06
51764,2.1095766159576e-06
58219,1.00542903001897e-06
35168,0.000213008344231338
199860,3.24547077373112e-06
205952,3.18385859506009e-06
42919,1.34057780692252e-06
59440,6.7029293487963e-07
34550,5.78124179235337e-06
47478,1.01635905750726e-05
43670,1.34057780692252e-06
43299,1.00542715067523e-06
35571,1.00543335519189e-06
35401,5.56710245519382e-06
25462,1.00542903001897e-06
61272,5.02713575337614e-06
39821,1.3405720400253e-06
42144,6.7028602001265e-07
44699,6.7028602001265e-07
42527,6.7028602001265e-07
28891,1.3327009183423e-06
41535,9.13262995196666e-06
41983,9.21647242259233e-07
199669,1.50813177706835e-06
59600,1.00543335519189e-06
49255,6.7028602001265e-07
198947,1.0054349796424e-06
201012,1.25677048910569e-06
45046,8.37861129326576e-07
56689,3.45142082588392e-06
56800,1.00543335519189e-06
41743,1.00543335519189e-06
48667,9.21643277517393e-07
60139,2.34009313815382e-06
42498,3.44256900589717e-06
197099,2.68559845725762e-06
49458,9.42453726412068e-07
35108,1.3405720400253e-06
199715,5.11095288889211e-06
8985,1.43039478759736e-05
12687,5.03222551754681e-06
49895,5.07316337323035e-06
20919,2.91597792869144e-06
16625,0.00207747280686554
31566,2.32749407933235e-06
209070,3.3514445173063e-07
64421,5.02712446964085e-07
44702,3.35143010006325e-06
48096,1.04149142533931e-05
209448,3.35143010006325e-07
209447,3.35143010006325e-07
206904,3.3514445173063e-07
212961,8.37857525015812e-07
134518,6.7028602001265e-07
49033,3.17459542000801e-06
51548,4.97191106898275e-07
208803,3.35143010006325e-07
209382,3.35139402194163e-07
42156,3.64947111259386e-06
56834,1.38053022069461e-06
208411,3.3514445173063e-07
201193,1.00542903001897e-06
197506,1.67570504841792e-06
202629,1.00542903001897e-06
60776,3.35143010006325e-07
48226,1.50814354502846e-06
52060,3.3514445173063e-07
59693,3.3514445173063e-07
39735,2.48006790315354e-06
44894,1.56647475530454e-06
42916,8.37857525015812e-07
42532,3.38292373754996e-06
197535,5.77615135115847e-07
51178,3.23272016216636e-06
44041,6.70288903461261e-07
44655,2.12057102538301e-06
3163,2.01085806003795e-06
48102,3.3514445173063e-07
49012,3.35143010006325e-07
48243,7.24145970636844e-07
48498,3.35143010006325e-07
49502,5.86497854791432e-07
197809,8.37861129326576e-07
50707,3.35143010006325e-07
58221,8.95640487917196e-07
51950,3.35143010006325e-07
210819,3.35143010006325e-07
41302,2.68115561384504e-06
47485,3.3514445173063e-07
207083,3.77036271325675e-06
35526,1.07080607376347e-06
48467,1.92716818622684e-06
62082,7.54070363006421e-07
62403,3.35143010006325e-07
199966,3.35143010006325e-07
201606,3.3514445173063e-07
208154,3.3514163130939e-07
31690,3.3514445173063e-07
29479,1.25679169398986e-06
29426,4.18930564663288e-07
13215,9.21647242259233e-07
25451,3.3514445173063e-07
200430,3.35143010006325e-07
6704,5.02714515009487e-07
203742,3.3514445173063e-07
203447,7.54166596379446e-07
56722,3.35143010006325e-07
203302,3.3514445173063e-07
47716,6.70284767116819e-07
35278,1.67571505003162e-06
206414,3.3514445173063e-07
205822,5.86499171227217e-07
39143,4.18925493630098e-07
48084,3.23727339320555e-05
202374,3.35143010006325e-07
204315,3.35139402194163e-07
48290,3.3514445173063e-07
58314,2.43728904442865e-06
209930,3.3514445173063e-07
202446,3.3514445173063e-07
50867,7.71313416503573e-06
39337,1.25679169398986e-06
29196,2.15393467838743e-06
59564,4.19110088705629e-07
57718,6.7028602001265e-07
51430,6.36779614416152e-06
206805,1.67571191779205e-06
44128,4.85956456159694e-06
203140,1.67572225865315e-07
57578,5.97164562774223e-07
213348,3.35140394904079e-07
8492,3.26093793918267e-05
212748,1.67739706122245e-07
211157,2.51357257504744e-07
34944,1.67571505003162e-07
48370,2.51356223482042e-07
51380,9.49687617661912e-07
42787,5.60892601739234e-07
51698,1.2567764808903e-06
49031,1.67572225865315e-07
47723,2.69343488171684e-06
42066,3.3514445173063e-07
47724,5.86500267511068e-07
212764,1.67572225865315e-07
139903,1.67571505003162e-07
210203,1.67591635465748e-07
60392,1.67572225865315e-07
51327,2.4210981239677e-07
49661,2.93248383473136e-06
200015,1.76449781967061e-07
199361,4.18930564663288e-07
201022,2.51357257504744e-07
49729,6.70284767116819e-07
35237,1.59390102437265e-06
41185,1.67572225865315e-07
61111,1.67572225865315e-07
21140,3.67223290391518e-07
57671,1.67571505003162e-07
199510,2.51358338797973e-07
24981,1.67571505003162e-07
50677,3.3514163130939e-07
198928,1.67571505003162e-07
12686,3.3514445173063e-07
28965,1.67571505003162e-07
41317,1.67572225865315e-07
31542,1.67572225865315e-07
39223,1.67572225865315e-07
57364,1.67572225865315e-07
212278,1.67571505003162e-07
29619,1.67571505003162e-07
64433,1.00543335519189e-06
204600,1.67571505003162e-07
57107,1.67572225865315e-07
51314,1.67572225865315e-07
48561,1.67572225865315e-07
51172,2.51358338797973e-07
44628,2.70407364524138e-06
44470,1.67572225865315e-07
197040,1.67571191779205e-07
197062,1.67572225865315e-07
207753,3.35143010006325e-07
24198,3.5720631351631e-07
206621,1.50557652461092e-06
208008,1.67570815654695e-07
62261,6.80248283329013e-07
208312,2.51355526337998e-07
35277,2.42975627893767e-06
210756,1.59333297296567e-05
50113,5.53004879501111e-06
211632,1.67571505003162e-07
62068,4.8003844361059e-06
200487,1.00543335519189e-06
202759,8.37857525015812e-07
39741,1.00542302905075e-06
57678,1.67569935542786e-07
56623,5.86502790528603e-07
51444,1.25679169398986e-06
206385,4.18928762507906e-07
208673,5.8649710051571e-07
199430,8.37857525015812e-08
58084,6.70277594189703e-07
34597,1.67572225865315e-07
208640,3.3514445173063e-07
57523,9.2162627936316e-07
39201,1.05085552372845e-06
208440,8.37857525015812e-08
208431,2.91263939705813e-07
206728,1.34055713206572e-06
207867,8.37857525015812e-08
207688,2.5146728194397e-07
51309,5.02708195642277e-07
200453,8.37857525015812e-08
50820,8.37857525015812e-08
49200,5.02710592356118e-07
60954,8.37857525015812e-08
211078,8.37861129326576e-08
61276,7.94589539819657e-07
62316,1.67572225865315e-07
204230,8.37861129326576e-08
59425,8.37849677713929e-08
206850,1.67571191779205e-07
43247,1.67570197452039e-06
207353,6.70277594189703e-07
43586,5.86493953839785e-07
34879,5.5298165159173e-06
47569,3.59269931554899e-06
50360,3.25828080626656e-06
56631,6.70288903461261e-07
204525,8.37854078273475e-08
211963,8.37861129326576e-08
60922,5.76470382024939e-07
62382,9.21631692010842e-07
30952,2.51357257504744e-07
51353,8.37857525015812e-08
204448,1.67572225865315e-07
35407,5.8649289491599e-07
25292,1.34056953423364e-06
39684,1.08921274656483e-06
49036,4.18930564663288e-07
213039,8.37861129326576e-08
9123,2.6056702766805e-05
212234,1.67570815654695e-07
30924,8.37857525015812e-08
13105,8.21098839718103e-06
51338,8.37861129326576e-08
200264,1.67566715304661e-07
209030,1.57329628749994e-06
50494,1.67571505003162e-07
203339,3.35143010006325e-07
202920,8.37857525015812e-08
201315,8.37857525015812e-08
199558,2.51358338797973e-07
60764,1.29490281503275e-05
41187,1.67572225865315e-07
58001,8.37854078273475e-08
59660,8.37857525015812e-08
44534,7.54070363006421e-07
211796,1.67570815654695e-07
48578,8.37854078273475e-08
34259,1.50995966611821e-06
43896,5.36600129654793e-07
211537,8.37861129326576e-08
58294,1.67571505003162e-07
47819,8.37861129326576e-08
47743,8.37861129326576e-08
48587,3.35138797094852e-07
196790,8.37861129326576e-08
49452,8.37861129326576e-08
39317,8.37857525015812e-08
204453,4.18926500368364e-07
203473,8.37861129326576e-08
51193,8.37861129326576e-08
49313,1.67571505003162e-07
196682,5.02716677595945e-07
197303,1.67569018668845e-07
51700,8.37861129326576e-08
209605,6.81874749972532e-07
39577,4.18928762507906e-07
44678,8.37857525015812e-07
198337,8.37861129326576e-08
57946,8.37861129326576e-08
198592,1.67571191779205e-07
198705,8.37857525015812e-08
209221,8.37861129326576e-08
199263,8.37861129326576e-08
210082,8.37861129326576e-08
204311,2.51355296178059e-07
205396,8.37857525015812e-08
205148,8.37861129326576e-08
62247,1.86336196218031e-07
61384,5.02714515009487e-07
47440,1.49848788769061e-06
202696,1.67570316867872e-07
9029,2.51357257504744e-07
201008,3.3514238355841e-07
49892,2.51357257504744e-07
48089,7.05362864231825e-07
208941,2.51357257504744e-07
131584,1.34892813149132e-05
134346,3.3514445173063e-07
131219,6.07603391669728e-06
142366,1.84327217197243e-06
64445,8.94513713750688e-07
150003,8.37857525015812e-08
24529,4.18924252742704e-07
49813,2.66985122203399e-06
57018,5.86500267511068e-07
205646,8.37861129326576e-08
209588,6.70284767116819e-07
62103,1.67571505003162e-07
213159,8.37861129326576e-08
201196,1.73495320828945e-07
15483,8.37861129326576e-08
212919,8.37857525015812e-08
207066,1.67571505003162e-07
212641,2.34029460675212e-07
199078,1.67569398547426e-07
203992,8.37857525015812e-08
205675,2.51354097821139e-07
206653,2.51356787668807e-07
198770,1.50813177706835e-06
204045,8.37854078273475e-08
51665,8.76055702520305e-07
51498,8.37857525015812e-08
200049,3.35140394904079e-07
62221,3.3514238355841e-07
34545,4.18925493630099e-07
62040,8.27174836808183e-07
200473,8.37854078273475e-08
206631,8.37861129326576e-08
204226,4.18927979448012e-07
210028,5.02713575337614e-07
47236,5.13752388784864e-06
20948,1.67572225865315e-07
200470,3.35140394904079e-07
204198,3.35140394904079e-07
60401,8.37857525015812e-08
44873,8.37861129326576e-08
198777,5.86499171227217e-07
207785,8.37857525015812e-08
60122,8.37861129326576e-08
49202,8.37849677713929e-08
206980,5.02710592356118e-07
50339,1.67571191779205e-07
39845,1.02694584175508e-06
42661,8.37857525015812e-08
61040,5.86500267511068e-07
56923,3.35141009683584e-07
64432,4.30145509571021e-07
