asn,hege
18893,1.67691605763639e-07
13470,1.67691605763639e-07
393803,8.38458028818194e-08
31990,8.38458028818194e-08
63172,8.38458028818194e-08
14790,8.38458028818194e-08
53484,3.35383211527278e-07
22046,1.67689133764449e-07
63274,1.67690353329375e-07
399238,1.67690353329375e-07
3606,1.073218261308e-05
398089,3.3538070665875e-07
46292,4.19222834411121e-07
26302,1.67690353329375e-07
32000,3.35378267528897e-07
14262,8.38458028818194e-08
46710,2.51535529994062e-07
30192,8.38458028818194e-08
21696,8.38458028818194e-08
398919,8.38458028818194e-08
5733,8.38458028818194e-08
393323,8.38458028818194e-08
15097,8.38451766646874e-08
394483,8.38458028818194e-08
394596,8.38458028818194e-08
393825,8.38458028818194e-08
397061,8.38458028818194e-08
62924,8.38458028818194e-08
40524,1.67691605763639e-07
15182,5.86920620172736e-07
21512,1.67691605763639e-07
18517,8.38458028818194e-08
396065,8.38458028818194e-08
36128,8.38458028818194e-08
14355,8.38458028818194e-08
14605,3.35383211527278e-07
53456,8.38458028818194e-08
27238,8.38458028818194e-08
26956,8.38458028818194e-08
36798,3.3538070665875e-07
21615,1.34151307011559e-06
398023,1.6769124839187e-07
394420,8.38458028818194e-08
55132,1.67686875449996e-07
30343,1.34153284610911e-06
51207,0.000431966325449506
29447,0.000493688965326396
36937,0.000302651214959356
37121,2.14645255377458e-05
30969,2.87883540971378e-05
32653,1.4102810981277e-05
37525,1.28284078409184e-05
36969,4.19229014409097e-06
15022,5.69089285675927e-06
327936,2.68306569221822e-06
13224,2.68305997426992e-06
37146,2.68306569221822e-06
33567,1.73019504095523e-05
37183,8.60411864266049e-06
37006,6.4561268219001e-06
328333,8.50861322036718e-06
327830,1.00614963458183e-06
37189,1.08999543746365e-06
37568,1.50919179439459e-06
31856,5.03071059988124e-06
328417,3.35392494130152e-07
328288,3.35383211527278e-07
329121,3.35383211527278e-07
328826,6.70766423054555e-07
328712,3.35383211527278e-07
327817,6.70766423054555e-07
37667,5.03071059988124e-07
37024,1.67691605763639e-07
37638,1.25765982866216e-06
328471,5.60088769628845e-05
328885,1.67689133764449e-07
328761,1.67691605763639e-07
37587,3.35383211527278e-07
36963,4.69536496138189e-06
37102,6.3730305020947e-07
37185,6.70761413317499e-07
36962,3.41582121985599e-06
37415,3.3538070665875e-07
56696,1.25768704322729e-06
328194,8.38458028818194e-08
328566,2.51537408645458e-07
328646,3.31635613788737e-07
328088,4.19225883323437e-07
328230,6.70761413317499e-07
329126,3.3538249678374e-07
32860,2.76689082993468e-06
328817,1.67691605763639e-07
328365,3.3538070665875e-07
328710,3.35383211527278e-07
328694,8.38458028818194e-08
328612,8.38458028818194e-08
328197,3.3538070665875e-07
327977,1.67690353329375e-07
327863,8.38479304326739e-08
10798,6.77028032154538e-06
327923,8.38559739171955e-08
328007,8.38458028818194e-08
328235,8.38458028818194e-08
328374,8.38458028818194e-08
37414,5.86946828712261e-07
327987,1.00614211997625e-06
17858,0.00337394716083073
9316,0.000358186803624873
3813,2.14644797941593e-05
17853,0.000128127159368892
9946,3.82336046333463e-05
17877,6.30519093953431e-05
38661,0.000135249569320872
9765,3.01844247105366e-05
18328,5.19842870014797e-06
9274,2.21352447877268e-05
18319,6.79149555987073e-06
9769,9.22319966179482e-06
38091,0.000588410805104284
17881,4.64743750960885e-06
4668,0.000133568894373676
9753,2.14645739853898e-05
9982,4.10840507230598e-06
131826,1.42536502508575e-06
4793,2.43152501289731e-06
9777,2.51535529994062e-06
18034,3.26998631239096e-06
9694,6.43935684266094e-05
17583,2.58245072876004e-05
10036,0.000343432756631474
10198,8.38456241959349e-07
9782,2.93465443784381e-06
9953,6.70761413317499e-07
23975,1.34152998713496e-06
18027,2.68311672165702e-06
18023,3.35383211527278e-06
9951,3.3538249678374e-07
9322,2.76688504869586e-06
17837,2.63324156037183e-06
38692,9.47457572564559e-06
18176,4.69544710055009e-06
131099,1.6769124839187e-07
38707,1.08998501918322e-06
10190,3.18616617933171e-06
9972,8.38458028818194e-07
136209,4.1086240752177e-06
38127,4.19236348263401e-07
9847,1.67690353329375e-07
45408,2.51535529994062e-07
18294,3.3538249678374e-07
131855,2.51535004426897e-07
17578,1.67694286792875e-06
131799,2.51536872587805e-07
55585,1.6769124839187e-07
131858,2.51550398293845e-07
38101,4.19242299240059e-07
9528,1.2995975228723e-05
9711,1.6769124839187e-07
17600,4.19236987758909e-07
17592,5.03071059988124e-07
9275,5.86920620172736e-07
55614,4.19236348263401e-07
9688,5.0307374517561e-07
18333,2.51541808958041e-07
38393,8.38456241959349e-08
45990,2.51536872587805e-07
10053,1.67690353329375e-06
2563,2.51535529994062e-07
55632,1.50922123552683e-06
131811,8.38456241959349e-08
131851,8.01661685647206e-08
23571,5.95303931791138e-06
45987,1.6769259104359e-07
23564,3.35385574943395e-07
55627,9.22319966179483e-07
24331,5.03073334693695e-07
9778,3.68921532680005e-06
17865,8.88178304128006e-07
17869,1.6769124839187e-07
7557,3.04360264461005e-05
10063,8.38463937358488e-07
4791,2.18559700859422e-06
23589,1.60332547861447e-07
9632,4.19237291576563e-07
18312,8.38456241959349e-08
55598,1.67690353329375e-07
9276,8.38456241959349e-08
38087,1.67692787471698e-07
45387,8.38472092665627e-08
55601,8.38456241959349e-08
9684,1.57648239675405e-06
131839,8.38458028818194e-08
9969,1.67690353329375e-07
17611,2.51535529994062e-07
46010,4.61151915850007e-06
4804,0.00181273748526783
7474,0.000422111709645266
203926,5.44997718731826e-06
9656,4.02459853832733e-06
17888,3.36027411698618e-06
9892,8.2168886824183e-06
4844,3.20673555302789e-06
17977,2.68306569221822e-06
7700,4.52767335561825e-06
23703,1.00614963458183e-06
132399,4.19229014409097e-07
10376,1.34150487587032e-06
56227,5.03074817290917e-07
134078,2.0139996995468e-05
142160,1.67691605763639e-07
19807,5.86920620172736e-07
58615,1.67687627156693e-07
132305,8.38458028818194e-08
58642,1.67689133764449e-07
132819,9.22290235704467e-07
133904,1.67691605763639e-07
131219,2.70721765253479e-05
141042,8.38458028818194e-08
141196,8.38458028818194e-08
137069,8.38458028818194e-08
58795,8.38458028818194e-08
133865,2.61436845494396e-06
59378,4.21062802202422e-06
24568,7.54612225936375e-07
17653,2.51535529994062e-07
10796,0.00270650888498959
11427,0.0018170626155372
20001,0.00236763196297414
11426,0.0015743072020177
11351,0.00176456457014434
12271,0.000992192810225207
10838,5.27388976192431e-05
3456,4.66178208204515e-05
11955,3.36173573009832e-05
13343,5.70150244532358e-06
14065,6.20457619049919e-06
40294,1.14027824465369e-05
8052,5.78534806951951e-06
33588,0.00027455161948954
6805,0.00277295751027146
22927,0.00153857308275873
3816,0.00110510807545573
10429,0.00742799953639044
3352,0.0034750782794488
35228,7.14366240553101e-05
19422,4.83676012240426e-05
6147,0.000511769261624645
10834,0.000150641974702473
25620,5.36613138443644e-05
7438,3.14963308307015e-05
19114,3.8313787563817e-05
7004,0.00112812217319982
264764,3.68927734052372e-06
27839,3.17518896422454e-05
27882,2.52307304105253e-05
22364,7.21210256395811e-06
262168,1.59305835662906e-06
22869,1.37862497993988e-05
47806,1.25768704322729e-06
263961,5.89197988153955e-07
25607,6.79140991746017e-06
263218,1.25780006965634e-06
208103,5.0307374517561e-07
265554,1.42536800329969e-06
26210,1.98597667325227e-05
262182,1.34118526547774e-05
265867,2.43147566874685e-06
61659,1.62011271025694e-06
263763,8.38458028818194e-07
60134,1.00614963458183e-06
262167,5.86930499924676e-07
266715,2.51533700646673e-07
27730,4.19239395222456e-07
263783,8.88746278921261e-06
15810,9.22296943311561e-07
262159,4.02459853832733e-06
28036,3.4376779181546e-06
266732,2.25608167159784e-06
264806,3.35385136698073e-07
52263,1.14923600426456e-05
210055,8.38549778362003e-08
263185,2.01808190109492e-06
52640,5.86916236652812e-07
52580,2.68297987034668e-06
203212,3.35383211527278e-07
205375,3.35383211527278e-07
263047,1.50550630479814e-05
210847,3.35383211527278e-07
211874,3.3538249678374e-07
22185,1.67691605763639e-07
27924,2.3477697966137e-06
327782,6.12179885130902e-05
3215,0.00660171321790342
22355,2.82200481850281e-05
15962,8.82550428757633e-05
8554,6.28843521613646e-06
37541,5.36613138443644e-06
15383,2.68306569221822e-06
37363,3.0184489037455e-06
28708,4.94690237002735e-06
6306,0.000205055663352272
30985,1.86766807778378e-05
20765,1.76075810811463e-06
50583,4.52767335561825e-06
209304,6.70766423054555e-07
328549,3.35383211527278e-07
328488,6.70761413317499e-07
329006,4.19228120979675e-07
208660,1.08999543746365e-06
37582,2.51537408645458e-06
33392,2.18076504682043e-06
10031,2.5992198893364e-06
37447,3.37779753722487e-06
2281,1.42537864899093e-06
12811,3.35383211527278e-07
37461,4.02456847990499e-06
45879,1.17384124034547e-06
37037,2.50220208653195e-05
37094,1.2577039459704e-06
39801,8.43007464105847e-08
4004,3.42862330503705e-05
2647,0.000212202474670638
4862,0.000127016172967443
10282,5.37583951616573e-05
49274,2.51568501059248e-07
328126,1.00964590076613e-06
2287,1.67691605763639e-07
2285,7.54612225936375e-07
328850,8.38458028818194e-08
211846,1.67691605763639e-07
198722,5.03074817290917e-07
199749,3.89747062895035e-07
397100,8.38458028818194e-08
205756,1.67691605763639e-07
205988,1.67690353329375e-07
25113,6.70766423054555e-07
12807,1.17384124034547e-06
57839,9.22303831700014e-07
1213,0.000625739905102153
378,0.000381498403112278
2200,0.00173629435640244
766,0.000675977481529827
1930,0.000131707678005988
1853,0.000483196289607368
1955,0.000269142728471539
2108,7.54336109158079e-05
5408,0.000305992281371854
2607,0.000182730057009172
2107,0.000166170668312456
2602,2.74719684013171e-05
3221,2.22627040800579e-05
8517,0.000194879386946754
6802,2.48990965915018e-05
13092,4.49054519044034e-05
2847,2.97858864357052e-05
20965,2.68317339973948e-06
3268,2.75582923767541e-06
40981,2.68306569221822e-06
12046,4.10844434120915e-06
21274,2.17142037492171e-06
12687,4.52944744611274e-06
199354,3.35396674967435e-07
44224,2.43151012327593e-06
197118,1.67691605763639e-07
8501,0.000199569096097895
328543,6.12126498573796e-06
55992,2.96010136218631e-05
37395,3.01842635992875e-06
23752,3.94020460540007e-05
15399,7.85066258545145e-05
24077,3.37300071722434e-06
45558,1.39387892553288e-05
328872,3.35380005902529e-07
398478,3.07454173110032e-05
139327,1.17384124034547e-06
136167,8.38458028818194e-07
131941,6.70766423054555e-07
38008,1.47908955047586e-06
135607,2.64791628312564e-05
328580,2.51537408645458e-07
328820,3.3538249678374e-07
133200,1.25768704322729e-06
135059,1.67690353329375e-07
38047,3.90725293259232e-06
45259,1.67691605763639e-07
59214,1.00616949978375e-06
26599,0.00373934558544554
18881,0.00149162590865962
27699,0.00154463671099649
19182,8.04917992280975e-05
11706,2.34767747748618e-05
52890,1.34152002361012e-06
52930,2.68305997426992e-06
11419,1.12353136422553e-05
28263,2.14902778747175e-05
262694,1.34152998713496e-06
53086,1.67689133764449e-06
262714,1.34152002361012e-06
28324,1.34152998713496e-06
16685,1.88026181631353e-05
13522,1.34152998713496e-06
28581,1.341522826635e-06
22876,1.341522826635e-06
52958,2.68305997426992e-06
262283,1.34152998713496e-06
263120,7.67256789346225e-07
263620,6.70755163741469e-07
263587,1.34152998713496e-06
53080,7.71379742602601e-06
28275,1.34153284610911e-06
267562,1.39242905458782e-06
267608,3.3538249678374e-07
268669,3.99634334285096e-07
268671,6.70797390911717e-07
267986,3.3538249678374e-07
268738,6.7076499356748e-07
269080,3.35380072803762e-07
269354,5.8691845987394e-07
269575,3.3538249678374e-07
264514,8.39497014278317e-07
266989,3.77213172062176e-06
266992,3.3537595430991e-07
267069,3.3538249678374e-07
267024,3.3538070665875e-07
52974,1.0946690139317e-05
266211,2.06715793777339e-06
264401,3.3538249678374e-07
264125,3.3538249678374e-07
264155,3.35380773978116e-07
264295,1.00614749035122e-06
52914,4.19228120979675e-07
272199,8.38443954676836e-07
265058,4.19223961596873e-07
52938,6.7076499356748e-07
262478,1.34152998713496e-06
268018,4.43708357882261e-06
262526,1.52049831291139e-05
273720,3.06109833669231e-07
263278,3.3538249678374e-07
270521,3.3538249678374e-07
270962,3.3538249678374e-07
262520,1.34152998713496e-06
270593,9.87329188136802e-07
28369,6.70766423054555e-07
28177,1.34152998713496e-06
270540,3.3538249678374e-07
269711,3.3538249678374e-07
266533,3.3538249678374e-07
270684,3.3538249678374e-07
270559,3.3538249678374e-07
263347,4.02028374185808e-06
268806,3.3538070665875e-07
268938,1.6769124839187e-07
263276,8.58864687718884e-06
269137,3.3538249678374e-07
267049,1.6769124839187e-07
268302,3.35383211527278e-07
61644,3.3538249678374e-07
61694,1.00614749035122e-06
263959,2.08068274324738e-06
53172,1.67691605763639e-06
264048,3.3538249678374e-07
265152,3.35381675726717e-07
265443,1.67690837863359e-07
270980,3.3538249678374e-07
52705,1.67687977154955e-06
264956,3.35381675726717e-07
53152,5.36609130653999e-06
265088,3.35381675726717e-07
262463,1.34152998713496e-06
262487,4.19222834411121e-07
262383,6.70761413317499e-07
53229,3.3538249678374e-07
270743,1.6769124839187e-07
271727,2.51535529994062e-07
264261,1.67690353329375e-07
270453,3.35380072803762e-07
28637,8.97150090835468e-06
272710,2.68301324984872e-06
16625,0.0020727666190906
271659,2.51535004426897e-07
265941,8.38456241959349e-08
267655,8.38456241959349e-08
268398,3.35383211527278e-07
268143,3.35383211527278e-07
269052,1.67691605763639e-07
269421,3.35383211527278e-07
269562,8.38456241959349e-08
266960,1.67691605763639e-07
271167,1.6769124839187e-07
264169,1.02985014988643e-06
265200,3.35383729484871e-07
265322,3.35383729484871e-07
263563,1.00614211997625e-06
266415,1.67690653436222e-07
266425,3.3538070665875e-07
265065,3.35379169277499e-07
262295,3.35380005902529e-07
52754,1.6769124839187e-07
262276,8.38456241959349e-08
262426,3.3538249678374e-07
52782,3.3538249678374e-07
262458,1.22292732625645e-06
262347,8.38451766646874e-08
262570,3.3538070665875e-07
52657,3.22176770278673e-06
263045,8.38456241959349e-08
28253,1.67689133764449e-07
28196,1.67690353329375e-07
262390,1.67691605763639e-07
263560,8.38456241959349e-08
52771,5.38097261435267e-06
270703,3.3538249678374e-07
28170,4.19229014409097e-07
28358,6.70760011805058e-07
14781,8.38451766646874e-08
263417,8.38451934945289e-08
28628,2.51535004426897e-07
264083,8.38456241959349e-08
265202,8.38454189316793e-08
270252,3.3538249678374e-07
262477,1.67690353329375e-07
61798,3.3538249678374e-07
30986,0.000349967222166404
36972,0.000190833047359021
36974,0.000444457914993813
9129,1.29434578947834e-05
37410,3.4376272421712e-06
20294,1.73784855004782e-05
327769,5.03071059988124e-07
327765,2.68306569221822e-06
37612,1.67690353329375e-06
12091,3.44199577600251e-06
37594,7.5459936612967e-07
30992,2.82556283677778e-05
37424,1.00614963458183e-06
55836,0.00221418388321838
3371,0.000367315780806754
3372,0.000156204397877027
3377,2.56565704515435e-05
22184,5.8691196817557e-07
398332,1.67691605763639e-07
14216,8.38451766646874e-08
14679,1.6769124839187e-07
40489,8.38458028818194e-08
1790,2.85081332911454e-06
63451,8.38458028818194e-08
13871,1.69014349431381e-06
40565,8.38458028818194e-08
26615,0.00340412512935253
25472,0.000124709354356999
49594,6.95920163919101e-06
16814,6.70900622202864e-05
8234,5.36613138443644e-06
262973,3.29810438173694e-06
210218,1.40860948841457e-05
268976,1.92525104745575e-05
27979,2.01229926916367e-06
30998,1.59920253368348e-05
198477,2.96424458425896e-06
12835,4.61763628527054e-06
37280,8.0535297554439e-07
48518,1.34151032748294e-06
52871,1.3227984501429e-05
28366,2.34766494661125e-06
263311,1.12887828742763e-06
8244,1.00614211997625e-06
204326,1.00614211997625e-06
266094,4.54883176502722e-06
266866,3.3538249678374e-07
268637,3.3538532515427e-07
266951,1.00612911134463e-06
197290,3.35384039179912e-07
205139,3.3538249678374e-07
47143,3.609215762779e-06
37148,4.99078790106115e-05
209624,3.3538070665875e-07
6810,3.34539821860075e-05
149513,5.86905669255754e-07
265315,7.89844579082247e-07
264854,3.35383729484871e-07
271456,3.35377322329833e-07
60849,9.43026091779539e-07
203367,6.70760011805058e-07
267470,2.31095262286907e-06
202347,3.35383211527278e-07
269998,3.35383211527278e-07
211978,3.35383211527278e-07
34296,1.51759769763084e-05
263263,1.78349131277576e-06
264972,6.70758338554998e-07
262903,7.76772491910618e-06
59715,3.3538070665875e-07
41827,6.70766423054555e-07
35393,2.5488933706065e-05
52290,6.70878085353535e-07
13153,1.67691605763639e-07
27988,6.58273676868069e-06
8855,1.25766390647303e-06
203462,8.38458028818194e-07
198887,6.70766423054555e-07
45960,2.64948831347829e-05
38466,1.03968795573456e-05
210936,8.38458028818194e-08
15808,3.35688566257575e-05
208630,8.38458028818194e-08
2597,3.52062244028396e-07
268624,1.25808475598759e-06
266695,3.35383211527278e-07
23550,6.62127772381542e-06
25145,7.07450633183687e-06
211802,8.38458028818194e-08
212699,8.38458028818194e-08
49582,3.35378267528897e-07
47123,4.14642414784063e-06
138070,3.35686138966221e-07
206460,1.341522826635e-06
131284,1.10401616903282e-05
210799,8.38458028818194e-08
133757,8.38462627486114e-08
35444,5.11443595541805e-06
51001,3.35383211527278e-07
205385,3.35383211527278e-07
272713,1.32371352598965e-07
8048,0.00106757858708225
264628,2.39408687135636e-06
262468,1.28849672443177e-05
202112,8.3845624195935e-08
3208,3.01847137617674e-06
31649,2.46934037373931e-07
208808,3.3538070665875e-06
5384,0.000791278515252536
36866,2.72564597534659e-05
39273,7.4090321598623e-06
37219,7.87499096867295e-07
44703,1.84468291030196e-06
208800,1.84459388662312e-06
47201,3.35383211527278e-07
141180,4.19222834411121e-07
793,1.60144287429553e-05
398152,8.38458028818194e-08
14114,4.71206465878101e-05
35086,3.30502884288856e-07
211416,8.38458028818194e-08
4152,0.00100889961066264
6389,0.00139335323724626
14962,0.000785112464105276
2897,0.000193177487157543
14654,0.000319367982562316
20057,0.00150377126995409
2688,0.000134213922472533
8030,6.27753078917344e-05
2687,0.000424294783337946
19957,8.96309722654544e-05
196,4.34320333334943e-05
1906,0.000326746397491558
30,2.17160166667472e-05
4010,0.000384012958817382
1341,4.63663826955721e-05
4266,2.61598347491317e-05
11355,2.17998622909431e-05
6431,6.63218887389845e-05
797,0.000138932199292664
22093,4.31798636658571e-05
19113,2.74171173179325e-05
4185,0.000151088692659089
2024,4.29289595883187e-05
10921,5.38288907337902e-05
32906,2.146436522616e-05
19708,2.14644797941593e-05
54996,2.44827915860887e-05
16831,2.38121572716455e-05
32733,1.07321449406648e-05
16967,2.5740606628152e-05
16966,1.87814198198894e-05
26488,2.14644797941593e-05
32229,2.146436522616e-05
46164,6.91709332332256e-05
4268,1.07322398970797e-05
17226,5.0307374517561e-06
17228,6.53995868728293e-06
17233,8.46840804378943e-06
17225,1.26606892535862e-05
4263,5.19842870014797e-06
11680,1.74398898327545e-05
2685,2.33719064491492e-05
4264,1.60145142214236e-05
17232,1.48406754826805e-05
17229,9.22301866155284e-06
17227,1.21576155084106e-05
11992,5.53883744128184e-05
63092,5.36611994853984e-06
36857,6.62380431147886e-06
395624,2.14644797941593e-05
54654,5.36611994853984e-06
10499,1.87811829816182e-05
64226,2.14645255377458e-05
17231,1.89493697114586e-05
4262,2.93459684685772e-06
4265,1.32476086229577e-05
23464,2.59920047660531e-06
7086,7.21068519316312e-06
7287,6.4057824221478e-05
27510,5.44996557273577e-06
17107,2.93459684685772e-06
25993,1.97037216860447e-05
7968,2.14644797941593e-05
15117,4.02453921034677e-06
13515,8.04917992280975e-06
31975,5.36611994853984e-06
7286,1.84460373231057e-06
25969,2.14645255377458e-05
17029,2.68305997426992e-06
7735,5.44996557273577e-06
32328,9.13917303735691e-06
397602,2.26380330582006e-06
11397,1.34152998713496e-06
26674,1.34152998713496e-06
2727,4.61145117852234e-06
31861,1.42536502508575e-06
10538,3.77299779604576e-06
13853,2.68305997426992e-06
54911,1.34152998713496e-06
15304,1.34152998713496e-06
4473,9.35710216468056e-05
46093,3.45712529057339e-05
25609,1.74397603069315e-05
33614,4.27609507525724e-06
15106,2.85072087579289e-06
10602,1.34152998713496e-06
54677,1.34152998713496e-06
14858,5.4391680724245e-06
33,3.69759202704073e-05
16872,6.7076499356748e-07
36252,7.54610617763414e-07
20308,1.59307025475457e-06
393574,6.7076499356748e-07
13965,7.54610617763414e-07
394867,1.50922123552683e-06
15139,2.34766494661125e-06
54647,6.7076499356748e-07
20470,6.7076499356748e-07
26933,6.7076499356748e-07
15130,5.2822743243439e-06
29828,1.42537561133089e-06
13567,2.36442904161283e-05
12054,5.36611994853984e-06
395180,2.43152310168211e-06
157,1.00614749035122e-06
54097,6.7076499356748e-07
5672,1.76075810811463e-06
26814,8.38456241959349e-07
394576,6.7076499356748e-07
32667,1.25767764997031e-06
10846,7.11001927161262e-05
395215,1.08999311454715e-06
40377,6.7076499356748e-07
393508,2.01229498070244e-06
54221,1.17383873874309e-06
27202,5.70143054799125e-06
30091,3.94069464346454e-06
395735,1.50921002656138e-06
16959,7.54610617763414e-07
1416,1.67690353329375e-06
18569,7.5460501328069e-07
19483,2.17998622909431e-06
46701,1.34152998713496e-06
38191,8.80377101072245e-06
25876,1.15707207976911e-05
12090,3.78914619970424e-06
19428,2.34766494661125e-06
6501,3.21964805666428e-05
53418,5.0307374517561e-07
26577,6.97595593310179e-05
397593,5.0307374517561e-07
22811,7.54610617763414e-07
14381,4.4521788808949e-05
19275,2.01228003541517e-06
62892,8.38456241959349e-07
28114,1.89714394549274e-05
53832,2.0122842399525e-06
53641,4.19228120979675e-07
62762,3.3538249678374e-07
396201,3.3538249678374e-07
7733,7.54610617763414e-07
54733,3.3538249678374e-07
19621,3.3538249678374e-07
63466,9.22301866155284e-07
29766,9.22301866155284e-07
10821,8.04913695980999e-06
36655,3.3538249678374e-07
22600,5.0307374517561e-07
18793,6.7076499356748e-07
40370,5.03067401293346e-07
26239,3.3538070665875e-07
40795,4.19228120979675e-07
16791,2.51536872587805e-06
11144,1.17382393635114e-06
11604,3.3538249678374e-07
4985,1.67690353329375e-07
396116,6.7076499356748e-07
4466,1.1151342495114e-05
26295,4.19225007378161e-07
27271,3.35378961759222e-07
26144,8.38451766646874e-07
22471,2.51536872587805e-07
18641,4.19228120979675e-07
46286,6.70761413317499e-07
55265,2.51535004426897e-07
10689,2.68305997426992e-06
397000,1.6769124839187e-07
13324,6.67651892580488e-07
46153,2.51535529994062e-07
33046,1.6769124839187e-07
400791,2.51536872587805e-07
36418,1.6769124839187e-07
11044,2.51536872587805e-07
33235,2.14643203777619e-05
398219,1.67690353329375e-07
399678,1.25767764997031e-06
22998,3.3538249678374e-07
3423,1.21135129906248e-05
397050,2.68304565327e-06
17062,7.54610617763415e-06
16816,1.50921317996437e-06
393833,1.6769124839187e-07
53738,2.51536872587805e-07
40126,5.86916236652812e-07
3555,1.25768436293902e-06
14320,1.6769124839187e-07
36215,6.7076499356748e-07
4880,3.3538070665875e-07
22495,5.0307374517561e-07
5728,3.3538249678374e-07
46721,3.35380005902529e-07
22906,3.3538070665875e-07
18662,4.19225007378161e-07
62776,5.0307374517561e-07
15115,1.6769124839187e-07
393359,7.54599559209153e-07
22261,2.51536872587805e-07
399929,1.67688661164917e-07
53457,2.51529335409138e-07
53840,2.51535004426897e-07
11806,2.51536872587805e-07
399880,1.67689133764449e-07
10721,2.51533186403051e-07
10392,1.25768436293902e-06
399014,2.51535004426897e-07
396451,1.6769124839187e-07
393489,9.22303831700014e-07
399750,8.38456241959349e-08
398026,1.6769124839187e-07
17081,8.38456241959349e-08
30364,8.38456241959349e-08
399953,8.38456241959349e-08
22763,8.38456241959349e-08
393300,1.67689133764449e-07
19307,8.38456241959349e-08
30229,4.19228120979675e-07
399553,1.6769124839187e-07
396462,2.51533186403051e-07
398234,8.38456241959349e-08
31978,8.38456241959349e-07
12104,1.6769124839187e-07
40485,1.6769124839187e-07
11933,1.6769124839187e-07
26907,1.6769124839187e-07
394543,8.38456241959349e-08
30308,8.38456241959349e-08
36415,8.38456241959349e-08
396831,1.6769124839187e-07
16969,8.38456241959349e-08
394981,1.6769124839187e-07
19312,2.51536872587805e-07
394795,3.35378267528897e-07
16873,1.67689480879611e-07
25924,1.67690353329375e-07
393599,8.38456241959349e-08
32041,1.6769124839187e-07
22209,8.38456241959349e-08
19998,8.38456241959349e-08
399761,5.0307374517561e-07
55200,8.38451766646874e-08
395183,2.51535529994062e-07
14888,1.59306685972276e-06
21861,1.6769124839187e-07
33684,1.67688790935367e-07
15007,1.67690002951264e-07
22528,1.59306685972276e-06
13453,5.03074817290917e-07
13814,1.67690002951264e-07
32326,5.86915010329426e-07
32774,8.38456241959349e-08
63144,8.38456241959349e-08
400643,1.67690002951264e-07
33025,5.03070008853793e-07
16961,1.6769124839187e-07
13317,8.38456241959349e-08
15262,1.67690002951264e-07
396380,8.38451766646874e-08
27562,3.35380005902529e-07
63305,8.38456241959349e-08
394763,8.38456241959349e-08
18934,1.25766850323336e-06
14748,8.38456241959349e-08
46752,8.38456241959349e-08
395975,1.67690002951264e-07
63047,1.6769124839187e-07
31781,8.38456241959349e-08
35910,3.35377581870734e-07
14119,8.38456241959349e-08
13396,8.38456241959349e-08
393469,8.38456241959349e-08
39945,4.19228120979675e-07
12101,8.38456241959349e-08
32206,1.6769124839187e-07
394633,8.38451766646874e-08
398801,4.19225883323437e-07
26075,8.38539190364879e-08
23094,3.35380005902529e-07
46803,8.38456241959349e-08
21621,1.34152998713496e-06
22538,1.6769124839187e-07
21791,8.38456241959349e-08
46676,8.38456241959349e-08
400267,8.38456241959349e-08
12246,1.67690002951264e-07
30450,1.6769124839187e-07
22535,2.51536872587805e-07
19244,6.70766352889354e-07
26289,1.67690353329375e-07
14047,8.38456241959349e-08
395491,3.3538249678374e-07
15059,8.38456241959349e-08
394325,2.51530313174994e-07
21923,8.38456241959349e-08
398402,8.38456241959349e-08
33358,5.03070008853793e-07
11709,8.38456241959349e-08
36055,8.38456241959349e-08
396508,8.38456241959349e-08
14388,5.03056775225714e-07
18824,8.38456241959349e-08
26325,2.51531480171907e-07
399758,8.38456241959349e-08
27634,1.67690353329375e-07
27189,8.38456241959349e-08
23153,8.38456241959349e-08
395430,1.6769124839187e-07
63467,1.67690353329375e-07
33347,2.51536872587805e-07
763,1.6769124839187e-07
11575,1.67690353329375e-07
18636,1.6769124839187e-07
26171,8.38456241959349e-08
36726,8.38456241959349e-08
40458,5.03070008853793e-07
22312,1.67689133764449e-07
396169,2.51534637451927e-07
396907,8.38451766646874e-08
32352,1.6769124839187e-07
54959,1.67690002951264e-07
53420,7.5460501328069e-07
396993,8.38456241959349e-08
18544,8.38456241959349e-08
395850,8.38456241959349e-08
19716,1.6769124839187e-07
14067,8.38456241959349e-08
13740,2.26381503984207e-06
394152,1.67688790935367e-07
22617,1.67686420338547e-07
54834,1.6769124839187e-07
36308,8.38451766646874e-08
395550,1.6769124839187e-07
395227,2.51531965732432e-07
30187,5.86915010329426e-07
46481,8.38456241959349e-08
393505,1.6769124839187e-07
17096,2.51535529994062e-07
395626,8.38456241959349e-08
40726,8.38456241959349e-08
40886,3.3538249678374e-07
62620,5.86919369371545e-07
396301,8.38451766646874e-08
395521,8.38456241959349e-08
18937,1.67690002951264e-07
13968,5.86916236652812e-07
395484,8.38456241959349e-08
393788,1.6769124839187e-07
12020,8.38456241959349e-08
395767,8.38451766646874e-08
54199,1.6769124839187e-07
393674,4.19221977338418e-07
46870,1.6769124839187e-07
36173,1.6769124839187e-07
395936,8.38456241959349e-08
53765,8.38456241959349e-08
393707,2.51533186403051e-07
54710,3.3538249678374e-07
399328,8.38456241959349e-08
19015,8.38456241959349e-08
53946,8.38456241959349e-08
19309,1.6769124839187e-07
18610,8.38456241959349e-08
20408,1.67690002951264e-07
31806,8.38456241959349e-08
394777,1.67690002951264e-07
40037,8.38456241959349e-08
18651,8.38456241959349e-08
